id;name;nationality;sex;date_of_birth;height;weight;sport;gold;silver;bronze;info
437883325;Keiko Miyagawa;Japan;female;1986-05-17;1.52;53;sailing;0;0;0;
522124135;Keila Costa;Brazil;female;1983-02-06;1.70;62;athletics;0;0;0;
13083999;Keisuke Nozawa;Japan;male;1991-06-07;1.75;62;athletics;0;0;0;
151980843;Keisuke Ushiro;Japan;male;1986-07-24;1.96;95;athletics;0;0;0;
127445268;Keith Ferguson;Australia;male;1979-09-07;1.76;78;shooting;0;0;0;
450005449;Keith Sanderson;United States;male;1975-02-02;1.83;95;shooting;0;0;0;
357855872;Kelita Zupancic;Canada;female;1990-05-09;1.69;70;judo;0;0;0;
564720756;Kelley Hurley;United States;female;1988-04-04;1.76;74;fencing;0;0;0;
623867004;Kelley O Hara;United States;female;1988-08-04;1.65;54;football;0;0;0;
444880457;Kellion Knibb;Jamaica;female;1993-12-25;1.83;86;athletics;0;0;0;
500380678;Kelly Araouzou;Greece;female;1991-03-06;1.69;55;aquatics;0;0;0;
230772998;Kelly Brazier;New Zealand;female;1989-10-28;1.71;70;rugby sevens;0;1;0;
828916384;Kelly Catlin;United States;female;1995-11-03;1.68;63;cycling;0;1;0;
766396208;Kelly Dulfer;Netherlands;female;1994-03-21;1.85;78;handball;0;0;0;
963773248;Kelly Griffin;United States;female;1986-11-07;1.63;68;rugby sevens;0;0;0;
690756146;Kelly Jonker;Netherlands;female;1990-05-23;1.59;59;hockey;0;1;0;
998437044;Kelly Massey;Great Britain;female;1985-01-11;1.67;58;athletics;0;0;1;
142742348;Kelly Murphy;United States;female;1989-10-20;1.88;79;volleyball;0;0;1;
768193146;Kelly Russell;Canada;female;1986-12-07;1.78;83;rugby sevens;0;0;1;
857131931;Kelly Santos;Brazil;female;1979-11-10;1.92;92;basketball;0;0;0;
106147663;Kelly Tan;Malaysia;female;1993-10-26;1.65;61;golf;0;0;0;
715061380;Kelly-Ann Baptiste;Trinidad and Tobago;female;1986-10-14;1.67;54;athletics;0;0;0;
576431902;Kellys Arias;Colombia;female;1989-07-03;;150;athletics;0;0;0;
257977443;Kelsey Bevan;New Zealand;female;1990-04-10;1.74;70;rowing;0;0;0;
667833997;Kelsey Card;United States;female;1992-08-20;1.78;115;athletics;0;0;0;
549733789;Kelsey Kolojejchick;United States;female;1991-10-02;1.61;61;hockey;0;0;0;
132170004;Kelsey Robinson;United States;female;1992-06-25;1.88;75;volleyball;0;0;1;
70574268;Kelsey Smith;New Zealand;female;1994-08-11;1.63;58;hockey;0;0;0;
963525573;Kelsey Wakefield;Australia;female;1991-06-01;1.78;64;aquatics;0;0;0;
149754220;Kelsey-Lee Roberts;Australia;female;1991-09-20;1.75;70;athletics;0;0;0;
596257734;Kelsi Worrell;United States;female;1994-07-15;1.81;74;aquatics;1;0;0;
355934349;Kelsie Ahbe;Canada;female;1991-07-06;1.70;63;athletics;0;0;0;
713350600;Kelvin Cana Infante;Venezuela;male;1987-08-06;1.73;72;fencing;0;0;0;
99564974;Kemal Mesic;Bosnia-Herzegovina;male;1985-08-04;1.96;120;athletics;0;0;0;
216203916;Kemar Bailey-Cole;Jamaica;male;1992-01-10;1.93;84;athletics;1;0;0;
762215715;Kemar Hyman;Cayman Islands;male;1989-10-11;1.78;74;athletics;0;0;0;
336905285;Kemarley Brown;Bahrain;male;1992-07-20;1.82;85;athletics;0;0;0;
122476731;Kemoy Campbell;Jamaica;male;1991-01-14;1.68;57;athletics;0;0;0;
891361844;Ken Sema;Sweden;male;1993-09-30;1.80;69;football;0;0;0;
217152230;Ken Terauchi;Japan;male;1980-08-07;1.70;70;aquatics;0;0;0;
653195457;Ken Wallace;Australia;male;1983-07-26;1.90;90;canoe;0;0;1;
410580066;Kendell Williams;United States;female;1995-06-14;1.78;67;athletics;0;0;0;
609984968;Kendra Clarke;Canada;female;1996-11-16;1.67;56;athletics;0;0;0;
799965606;Kendrick James Farris;United States;male;1986-07-02;1.68;93;weightlifting;0;0;0;
960809660;Kenia Lechuga Alanis;Mexico;female;1994-06-26;1.62;59;rowing;0;0;0;
254007387;Kenia Sinclair;Jamaica;female;1980-07-14;1.70;58;athletics;0;0;0;
436752047;Kenichi Hayakawa;Japan;male;1986-04-05;1.77;80;badminton;0;0;0;
990014757;Kenji Fujimitsu;Japan;male;1986-05-01;1.82;69;athletics;0;0;0;
570694823;Kenji Kobase;Japan;male;1987-07-31;1.80;80;aquatics;0;0;0;
206392869;Kenji Takahashi;Japan;male;1982-08-21;1.86;77;sailing;0;0;0;
316685534;Kenki Fukuoka;Japan;male;1992-09-07;1.76;85;rugby sevens;0;0;0;
41041819;Kennedy Goss;Canada;female;1996-08-19;1.73;74;aquatics;0;0;1;
347348758;Kennedy Katende;Uganda;male;1985-03-15;1.76;;boxing;0;0;0;
392095745;Kennedy St Pierre;Mauritius;male;1992-10-23;1.80;;boxing;0;0;0;
907808928;Kent Farrington;United States;male;1980-12-28;1.73;65;equestrian;0;1;0;
936887083;Kenta Kazuno;Japan;male;1985-11-25;1.71;68;badminton;0;0;0;
750688405;Kenta Tokunan;Japan;male;1987-08-17;1.83;83;fencing;0;0;0;
919960658;Kentaro Sato;Japan;male;1994-11-16;1.74;64;athletics;0;0;0;
478863771;Kentin Mahe;France;male;1991-05-22;1.86;83;handball;0;1;0;
50571429;Kenya Yasuda;Japan;male;1989-03-29;1.82;77;aquatics;0;0;0;
948018416;Kenza Dahmani Tifahi;Algeria;female;1980-11-18;1.64;54;athletics;0;0;0;
206971699;Kenza Dali;France;female;1991-07-31;1.65;60;football;0;0;0;
694582399;Kenzo Shirai;Japan;male;1996-08-24;1.62;51;gymnastics;1;0;1;
519543861;Keren Siebner;Israel;female;1990-06-09;1.80;68;aquatics;0;0;0;
976260835;Keri-Anne Payne;Great Britain;female;1987-12-09;1.77;66;aquatics;0;0;0;
423484325;Kerri Gowler;New Zealand;female;1993-12-18;1.82;76;rowing;0;0;0;
499209508;Kerri Walsh Jennings;United States;female;1978-08-15;1.88;72;volleyball;0;0;1;This three-time world champion is married to fellow player Casey Jennings (and a mother of three), the USA's Kerri Walsh Jennings has never lost a game at the Olympics – winning gold at Athens 2004, Beijing 2008 and London 2012 with Misty May.
891867859;Kerron Clement;United States;male;1985-10-31;1.88;86;athletics;1;0;0;
233041375;Kerry Hore;Australia;female;1981-07-03;1.83;74;rowing;0;0;0;
281101041;Kerry O'Flaherty;Ireland;female;1981-07-15;1.67;53;athletics;0;0;0;
419463510;Kerry Simmonds;United States;female;1989-04-03;1.83;81;rowing;1;0;0;
897407929;Kersten Thiele;Germany;male;1992-09-29;1.79;75;cycling;0;0;0;
199341754;Kerstin Hartmann;Germany;female;1988-06-14;1.77;70;rowing;0;0;0;
146173723;Keryn McMaster;Australia;female;1993-09-19;1.69;63;aquatics;0;0;0;
770832062;Keshorn Walcott;Trinidad and Tobago;male;1993-04-02;1.83;90;athletics;0;0;1;
416635977;Keston Bledman;Trinidad and Tobago;male;1998-03-08;1.80;88;athletics;0;0;0;
232848294;Ketija Birzule;Latvia;female;1998-10-30;1.64;60;sailing;0;0;0;
197595753;Keturah Orji;United States;female;1996-03-05;1.66;61;athletics;0;0;0;
833124628;Kevin Alvarez;Honduras;male;1996-08-03;1.81;76;football;0;0;0;
746715808;Kevin Balanta;Colombia;male;1997-04-28;1.83;77;football;0;0;0;
623836898;Kevin Borlee;Belgium;male;1988-02-22;1.80;67;athletics;0;0;0;
966461542;Kevin Bouly;France;male;1981-04-26;1.77;94;weightlifting;0;0;0;
262171881;Kevin Campion;France;male;1988-05-23;1.83;63;athletics;0;0;0;
772532077;Kevin Chavez Banda;Australia;male;1992-07-09;1.70;70;aquatics;0;0;0;
905417640;Kevin Cordes;United States;male;1993-08-13;2.21;88;aquatics;1;0;0;
665096571;Kevin Cordon;Guatemala;male;1986-11-28;1.80;80;badminton;0;0;0;
936447136;Kevin Crovetto;Monaco;male;1992-06-10;1.83;81;gymnastics;0;0;0;
887138863;Kevin Durant;United States;male;1988-09-29;2.05;104;basketball;1;0;0;This London 2012 Olympic and 2010 world champion (voted the MVP of the latter competition), won as the USA's small forward, Kevin Durant has also topped the NBA scoring charts four times.
947055286;Kevin Lisch;Australia;male;1986-05-16;1.88;89;basketball;0;0;0;
985840182;Kevin Lopez;Honduras;male;1996-02-03;1.70;69;football;0;0;0;
631415010;Kevin Lopez;Spain;male;1990-06-12;1.71;56;athletics;0;0;0;
385550989;Kevin Mayer;France;male;1992-02-10;1.86;77;athletics;0;1;0;
73691099;Kevin Menaldo;France;male;1992-07-12;1.76;66;athletics;0;0;0;
251643521;Kevin Seaward;Ireland;male;1983-10-03;1.75;59;athletics;0;0;0;
78313591;Kevin Staut;France;male;1980-11-15;1.82;70;equestrian;1;0;0;
958136860;Kevin Tillie;France;male;1990-11-02;2.00;85;volleyball;0;0;0;
30949158;Kevin le Roux;France;male;1989-05-11;2.09;98;volleyball;0;0;0;
650099766;Keyuan Shang;Pr Of China;male;1995-02-04;1.83;79;aquatics;0;0;0;
897015482;Khaddi Sagnia;Sweden;female;1994-04-20;1.73;64;athletics;0;0;0;
260431373;Khader Ghetrich Baqlah;Jordan;male;1998-09-15;1.84;80;aquatics;0;0;0;
107338569;Khadija Krimi;Tunisia;female;1995-08-18;1.71;57;rowing;0;0;0;
828792898;Khadija Mardi;Morocco;female;1991-02-01;1.83;;boxing;0;0;0;
328541816;Khairul Anuar Mohamad;Malaysia;male;1991-09-22;1.71;75;archery;0;0;0;
460049325;Khairulnizam Mohd Afendy;Malaysia;male;1993-05-27;1.82;81;sailing;0;0;0;
176645733;Khaled Alkaabi;United Arab Emirates;male;1985-06-25;1.68;85;shooting;0;0;0;
238249359;Khaled Almudhaf;Neutral Athlete;male;1978-06-12;1.63;105;shooting;0;0;0;
936049605;Khaled Haj Youssef;Tunisia;male;1989-01-12;1.89;92;handball;0;0;0;
594297353;Khaled Houcine;Tunisia;male;1990-07-19;1.87;90;canoe;0;0;0;
659967898;Khalid Assar;Egypt;male;1992-12-10;1.98;99;table tennis;0;0;0;
436529232;Khalid El Aabidi;Morocco;male;1995-09-14;1.78;81;weightlifting;0;0;0;
999784977;Khalifa St Fort;Trinidad and Tobago;female;1998-02-13;1.65;50;athletics;0;0;0;
9175796;Khamica Bingham;Canada;female;1994-06-15;1.60;60;athletics;0;0;0;
182346893;Khasan Khalmurzaev;Russia;male;1993-10-09;1.82;81;judo;1;0;0;
1610209;Khaterinne Medina;Colombia;female;1992-10-31;1.62;60;rugby sevens;0;0;0;
282117681;Khatuna Narimanidze;Georgia;female;1974-02-02;1.75;79;archery;0;0;0;
118156581;Khe Wei Woon;Malaysia;female;1989-03-18;1.74;63;badminton;0;0;0;
18654335;Kheira Hamraoui;France;female;1990-01-13;1.79;69;football;0;0;0;
870781056;Kheta Ram;India;male;1986-09-20;1.69;53;athletics;0;0;0;
813748404;Khetag Goziumov;Azerbaijan;male;1983-04-24;1.80;97;wrestling;0;1;0;
345063300;Khrystyna Stuy;Ukraine;female;1988-02-03;1.68;60;athletics;0;0;0;
824851938;Khuderbulga Dorjkhand;Mongolia;male;1992-05-07;1.81;102;wrestling;0;0;0;
953232269;Khushbir Kaur;India;female;1993-07-09;;;athletics;0;0;0;
285632383;Kia Nurse;Canada;female;1996-02-22;1.82;68;basketball;0;0;0;
841438155;Kiana Eide;United States;female;1998-09-25;1.61;53;gymnastics;0;0;0;
966322568;Kianoush Rostami;Iran;male;1991-07-23;1.77;84;weightlifting;1;0;0;
224527761;Kibwe Johnson;United States;male;1981-07-17;1.88;102;athletics;0;0;0;
355505466;Kieran Behan;Ireland;male;1989-04-19;1.63;65;gymnastics;0;0;0;
135963530;Kierra Smith;Canada;female;1994-02-01;1.50;57;aquatics;0;0;0;
414269646;Kierre Beckles;Barbados;female;1990-05-21;1.76;61;athletics;0;0;0;
403554973;Kiichi Harada;Japan;male;1972-11-30;1.75;73;equestrian;0;0;0;
795413338;Kiju Park;South Korea;female;1990-02-14;1.67;69;hockey;0;0;0;
891148925;Kiki Bertens;Netherlands;female;1991-12-10;1.82;78;tennis;0;0;0;
612003301;Kiko Yokota;Japan;female;1997-05-11;1.61;44;gymnastics;0;0;0;
654132840;Kiley Neushul;United States;female;1993-03-05;1.73;65;aquatics;1;0;0;
650765839;Kilian le Blouch;France;male;1989-10-07;1.71;70;judo;0;0;0;
746145303;Kim Amb;Sweden;male;1990-07-31;1.80;87;athletics;0;0;0;
146402828;Kim Andersson;Sweden;male;1982-08-21;2.00;105;handball;0;0;0;
434139197;Kim Bui;Germany;female;1989-01-20;1.56;49;gymnastics;0;0;0;
245238655;Kim Collins;Saint Kitts and Nevis;male;1976-04-05;1.80;77;athletics;0;0;0;
189393338;Kim Conley;United States;female;1986-03-14;1.61;49;athletics;0;0;0;
266914710;Kim Gaucher;Canada;female;1984-05-07;1.85;72;basketball;0;0;0;
854142388;Kim Mickle;Australia;female;1984-12-28;1.68;70;athletics;0;0;0;
759190706;Kim Polling;Netherlands;female;1991-02-08;1.75;70;judo;0;0;0;
579217144;Kim Tillie;France;male;1988-07-15;2.11;105;basketball;0;0;0;
533153330;Kim Tuan Thach;Vietnam;male;1994-01-15;1.60;56;weightlifting;0;0;0;
20980045;Kimberley Brennan;Australia;female;1985-08-09;1.88;74;rowing;1;0;0;
403279900;Kimberly Buys;Belgium;female;1989-04-23;1.87;75;aquatics;0;0;0;
991525559;Kimberly Garcia;Peru;female;1993-10-19;1.64;51;athletics;0;0;0;
649635243;Kimberly Hill;United States;female;1989-11-30;1.93;72;volleyball;0;0;1;
904668387;Kimberly Hyacinthe;Canada;female;1989-03-28;1.79;65;athletics;0;0;0;
447699488;Kimberly Rhode;United States;female;1979-07-16;1.63;83;shooting;0;0;1;With the most medals won in shooting, the USA's Kim Rhode has climbed the podium at each of the past five Olympic Games, in the double trap and skeet – gold at Atlanta 1996, Athens 2004 and London 2012, silver at Beijing 2008 and bronze at Sydney 2000.
195712246;Kimberly Williams;Jamaica;female;1988-11-03;1.78;62;athletics;0;0;0;
943752318;Kimia Alizadeh Zenoorin;Iran;female;1998-07-10;1.85;62;taekwondo;0;0;1;
145845453;Kimihiko Imamura;Japan;male;1984-02-03;1.80;78;sailing;0;0;0;
897050880;Kimiko Raheem;Sri Lanka;female;1999-01-28;1.65;51;aquatics;0;0;0;
960777579;Kineke Alexander;Saint Vincent and the Grenadines;female;1986-02-21;1.78;65;athletics;0;0;0;
637755383;King Lok Cheung;Hong Kong;male;1991-02-08;1.72;77;cycling;0;0;0;
688432611;Kinga Kolosinska;Poland;female;1990-06-02;1.79;67;volleyball;0;0;0;
240927532;Kingsley Madu;Nigeria;male;1995-12-12;1.71;;football;0;0;1;
247889491;Kiplangat Sang;Kenya;male;1981-04-14;1.75;90;judo;0;0;0;
656286014;Kira Stepanova;Russia;female;1993-11-12;;;canoe;0;0;0;
528363849;Kira Toussaint;Netherlands;female;1994-05-22;1.74;72;aquatics;0;0;0;
234124358;Kira Walkenhorst;Germany;female;1990-11-18;1.85;75;volleyball;1;0;0;
889456958;Kiradech Aphibarnrat;Thailand;male;1989-07-23;1.72;106;golf;0;0;0;
106579503;Kirani James;Grenada;male;1992-09-01;;66;athletics;0;1;0;
288650137;Kirill Denisov;Russia;male;1988-01-25;1.82;90;judo;0;0;0;
785590368;Kirill Gerassimenko;Kazakhstan;male;1996-12-18;1.75;64;table tennis;0;0;0;
2938886;Kirill Grigoryan;Russia;male;1992-04-02;1.79;88;shooting;0;0;1;
228483818;Kirill Lyapunov;Russia;male;1986-03-24;1.80;81;canoe;0;0;0;
388644612;Kirill Prigoda;Russia;male;1995-12-29;1.92;88;aquatics;0;0;0;
412500956;Kirk Shimmins;Ireland;male;1994-06-01;1.75;68;hockey;0;0;0;
580208102;Kirsten Flipkens;Belgium;female;1986-01-10;1.65;59;tennis;0;0;0;
807032440;Kirsten McCANN;South Africa;female;1988-08-25;1.70;57;rowing;0;0;0;
248407953;Kirsten Pearce;New Zealand;female;1991-04-10;1.62;58;hockey;0;0;0;
704187599;Kirsten Sweetland;Canada;female;1988-09-24;1.63;49;triathlon;0;0;0;
907795948;Kirsten Wild;Netherlands;female;1982-10-15;1.78;78;cycling;0;0;0;
917790149;Kirsti Lay;Canada;female;1988-04-07;1.73;65;cycling;0;0;1;
857038290;Kirstie Elaine Alora;Philippines;female;1989-11-25;1.73;67;taekwondo;0;0;0;
801571682;Kirstin Dwyer;Australia;female;1989-03-15;1.73;66;hockey;0;0;0;
134565248;Kirsty Gilmour;Great Britain;female;1993-09-21;1.68;;badminton;0;0;0;
825202898;Kirsty Leigh Coventry;Zimbabwe;female;1983-09-16;1.76;64;aquatics;0;0;0;
52180375;Kirsty Yallop;New Zealand;female;1986-11-04;1.65;58;football;0;0;0;
279849374;Kit-Ching Yiu;Hong Kong;female;1988-02-20;1.55;45;athletics;0;0;0;
51995447;Kitione Taliga;Fiji;male;1993-04-21;1.86;87;rugby sevens;1;0;0;
449603562;Kitty King;Great Britain;female;1982-08-10;1.58;60;equestrian;0;0;0;
159029734;Kitty van Male;Netherlands;female;1988-06-05;1.96;63;hockey;0;1;0;
308690997;Kivilcim Kaya Salman;Turkey;female;1992-03-27;1.66;85;athletics;0;0;0;
187677131;Kjetil Borch;Norway;male;1990-02-14;;;rowing;0;0;1;
759388006;Klara Spilkova;Czech Republic;female;1994-12-15;1.68;53;golf;0;0;0;
686436937;Klaudia Bres;Poland;female;1994-06-22;1.58;52;shooting;0;0;0;
184949058;Klaudia Jans-Ignacik;Poland;female;1984-09-24;;;tennis;0;0;0;
834172250;Klaudia Konopko;Poland;female;1992-02-21;1.70;57;athletics;0;0;0;
560449526;Klaus Lange;Argentina;male;1995-01-13;1.82;81;sailing;0;0;0;
748463150;Klay Thompson;United States;male;1990-02-08;2.00;97;basketball;1;0;0;
675747408;Kleber da Silva Ramos;Brazil;male;1985-08-24;1.67;65;cycling;0;0;0;
952862687;Kleberson Davide;Brazil;male;1985-07-20;1.75;69;athletics;0;0;0;
189267095;Kodo Nakano;Philippines;male;1993-03-08;;81;judo;0;0;0;
332048858;Koen Naert;Belgium;male;1989-09-03;1.82;66;athletics;0;0;0;
608163038;Kohei Uchima;Japan;male;1988-11-08;1.70;60;cycling;0;0;0;
199243053;Kohei Uchimura;Japan;male;1989-01-02;1.62;52;gymnastics;2;0;0;The biggest name in artistic gymnastics today, Japan's Kohei Uchimura is a six-time world championship winner in the general individual – where he is also the current Olympic champion. He has another four silvers and 19 world championship medals.
86038956;Kohei Yamamoto;Japan;male;1985-08-20;1.82;69;cycling;0;0;0;
51425019;Kohei Yamashita;Japan;male;1994-09-06;1.79;69;athletics;0;0;0;
656874306;Koichiro Morioka;Japan;male;1985-04-02;1.85;69;athletics;0;0;0;
337056974;Koji Takei;Japan;male;1990-07-30;1.76;78;aquatics;0;0;0;
497335334;Koji Yamamuro;Japan;male;1989-01-17;1.59;58;gymnastics;1;0;0;
196041422;Koki Niwa;Japan;male;1994-10-10;1.62;51;table tennis;0;1;0;
355065846;Koki Saito;Japan;male;1989-09-16;1.76;65;equestrian;0;0;0;
682697811;Komeil Nemat Ghasemi;Iran;male;1988-02-27;1.86;115;wrestling;0;1;0;
974731965;Komronshokh Ustopiriyon;Tajikistan;male;1993-01-07;1.82;90;judo;0;0;0;
514884067;Konomi Kai;Japan;female;1993-07-10;1.53;50;athletics;0;0;0;
386847658;Konrad Bukowiecki;Poland;male;1997-03-17;1.91;138;athletics;0;0;0;
40414487;Konrad Czerniak;Poland;male;1989-07-11;1.95;87;aquatics;0;0;0;
682481814;Konstadinos Baniotis;Greece;male;1986-11-06;2.01;80;athletics;0;0;0;
180022140;Konstadinos Douvalidis;Greece;male;1987-03-10;1.81;78;athletics;0;0;0;
996631093;Konstadinos Filippidis;Greece;male;1986-11-26;1.87;74;athletics;0;0;0;
725033682;Konstantin Semenov;Russia;male;1989-06-09;2.10;101;volleyball;0;0;0;
532161398;Konstantinos Flegkas;Greece;male;1988-07-17;1.92;88;aquatics;0;0;0;
808549144;Konstantinos Genidounias;Greece;male;1993-05-03;1.83;87;aquatics;0;0;0;
578912084;Konstantinos Mourikis;Greece;male;1988-07-11;1.97;109;aquatics;0;0;0;
419860088;Konstanze Klosterhalfen;Germany;female;1997-02-18;1.74;48;athletics;0;0;0;
288100090;Korey Jarvis;Canada;male;1986-10-04;1.88;115;wrestling;0;0;0;
409930037;Kosovare Asllani;Sweden;female;1989-07-29;1.66;54;football;0;1;0;
940864440;Kostyantyn Bakun;Russia;male;1985-03-15;2.04;96;volleyball;0;0;0;
794043609;Kosuke Hagino;Japan;male;1994-08-15;1.77;71;aquatics;1;1;1;
791705872;Kosuke Nakamura;Japan;male;1995-02-27;1.84;72;football;0;0;0;
18488153;Kota Murayama;Japan;male;1993-02-23;1.74;54;athletics;0;0;0;
422424765;Kothajit Khadangbam;India;male;1992-08-17;1.70;63;hockey;0;0;0;
791359360;Kotoki Zayasu;Japan;female;1990-01-11;1.59;57;volleyball;0;0;0;
892925415;Kotuku Ngawati;Australia;female;1994-06-16;1.65;60;aquatics;0;0;0;
759873461;Koutar Boulaid;Morocco;female;1989-10-10;1.59;45;athletics;0;0;0;
348937822;Kresimir Kozina;Croatia;male;1990-06-25;1.97;105;handball;0;0;0;
461399217;Krishan Vikas;India;male;1992-02-10;1.77;;boxing;0;0;0;
936707475;Krista Duchene;Canada;female;1977-01-09;1.67;54;athletics;0;0;0;
321162229;Kristel Kobrich;Chile;female;1985-08-09;1.70;60;aquatics;0;0;0;
449134352;Kristel Vourna;Greece;female;1992-02-11;1.74;61;aquatics;0;0;0;
737728576;Kristen Shaldybin;United States;female;1997-08-08;1.76;56;gymnastics;0;0;0;
34438087;Kristi Castlin;United States;female;1988-07-07;1.71;60;athletics;0;0;1;
7457125;Kristian Blummenfelt;Norway;male;1994-02-14;;;triathlon;0;0;0;
539326422;Kristian Fris;Serbia;male;1984-04-21;1.70;59;wrestling;0;0;0;
582900403;Kristian Gkolomeev;Greece;male;1993-07-04;2.02;95;aquatics;0;0;0;
512973536;Kristian Ipsen;United States;male;1992-10-20;1.71;72;aquatics;0;0;0;
917018494;Kristian Karlsson;Sweden;male;1991-08-06;1.83;82;table tennis;0;0;0;
978961185;Kristian Ruth;Norway;male;1985-07-23;;;sailing;0;0;0;
407221611;Kristian Thomas;Great Britain;male;1989-02-14;1.80;78;gymnastics;0;0;0;
368830372;Kristian Vasilev;Bulgaria;male;1991-11-18;1.97;97;rowing;0;0;0;
213581372;Kristiina Makela;Finland;female;1992-11-20;1.85;68;athletics;0;0;0;
884195361;Kristijan Durasek;Croatia;male;1987-07-26;1.70;57;cycling;0;0;0;
791417527;Kristin Armstrong;United States;female;1973-08-11;1.73;58;cycling;1;0;0;
664462472;Kristin Gierisch;Germany;female;1990-08-20;1.78;61;athletics;0;0;0;
981663977;Kristina Broring-Sprehe;Germany;female;1986-10-28;1.68;54;equestrian;1;0;1;
254900911;Kristina Cook;Great Britain;female;1970-08-31;1.78;68;equestrian;0;0;0;
654847993;Kristina Gavnholt;Czech Republic;female;1988-09-12;1.77;73;badminton;0;0;0;
66901895;Kristina Ilinykh;Russia;female;1994-11-27;1.73;56;aquatics;0;0;0;
656658323;Kristina Kuusk;Estonia;female;1985-11-16;1.80;74;fencing;0;0;0;
819640840;Kristina Mladenovic;France;female;1993-05-14;1.84;66;tennis;0;0;0;
312030242;Kristina Pronzhenko;Tajikistan;female;1988-12-10;1.72;60;athletics;0;0;0;
928141398;Kristina Reynolds;Germany;female;1984-02-18;1.81;71;hockey;0;0;1;
992483692;Kristina Valjas;Canada;female;1987-06-02;1.88;68;volleyball;0;0;0;
108583641;Kristina Vogel;Germany;female;1990-11-10;1.60;66;cycling;1;0;1;
763893829;Kristine Esebua;Georgia;female;1985-03-19;1.62;69;archery;0;0;0;
576779994;Kristof Rasovszky;Hungary;male;1997-03-27;1.90;84;aquatics;0;0;0;
957396077;Kristoffer Brun;Norway;male;1988-04-07;;;rowing;0;0;1;
34412448;Kristy Oatley;Australia;female;1978-07-18;1.70;56;equestrian;0;0;0;
353904175;Kristyna Fleissnerova;Czech Republic;female;1992-08-18;1.73;64;rowing;0;0;0;
11420262;Krisztian Manhercz;Hungary;male;1997-02-06;1.91;91;aquatics;0;0;0;
238991769;Krisztian Pars;Hungary;male;1982-02-18;1.88;116;athletics;0;0;0;
123300327;Krisztian Takacs;Hungary;male;1985-12-30;1.86;84;aquatics;0;0;0;
667329045;Krisztian Toth;Hungary;male;1994-05-01;1.75;93;judo;0;0;0;
540029142;Krisztina Fazekas-Zur;Hungary;female;1980-08-01;1.72;64;canoe;1;0;0;
401589716;Krisztina Garda;Hungary;female;1994-07-16;1.70;76;aquatics;0;0;0;
211842063;Krisztina Papp;Hungary;female;1982-12-17;1.73;53;athletics;0;0;0;
267615621;Krunoslav Simon;Croatia;male;1985-06-24;1.97;100;basketball;0;0;0;
984489399;Krystian Aranowski;Poland;male;1988-04-11;1.98;102;rowing;0;0;0;
792210881;Krystian Zalewski;Poland;male;1989-04-11;1.85;68;athletics;0;0;0;
890413525;Krzysztof Lijewski;Poland;male;1983-07-07;1.99;99;handball;0;0;0;
840441745;Krzysztof Maksel;Poland;male;1991-07-04;1.81;80;cycling;0;0;0;
985218732;Ksenia Chibisova;Russia;female;1988-07-13;1.86;78;judo;0;0;0;
500616803;Ksenia Perova;Russia;female;1989-02-08;1.69;77;archery;0;1;0;
117683465;Ksenija Balta;Estonia;female;1986-11-01;1.69;51;athletics;0;0;0;
292420209;Kseniya Moustafaeva;France;female;1995-06-08;1.63;50;gymnastics;0;0;0;
401281343;Kseniya Pantelyeyeva;Ukraine;female;1994-05-11;1.68;75;fencing;0;0;0;
664487894;Kseniya Sydorenko;Ukraine;female;1986-07-02;1.78;57;aquatics;0;0;0;
81024511;Kudakwashe Basopo;Zimbabwe;female;1990-07-18;1.62;60;football;0;0;0;
370696968;Kuk Hyang Kim;North Korea;female;1993-04-20;1.70;100;weightlifting;0;1;0;
703248016;Kuk Hyang Kim;North Korea;female;1999-04-04;1.49;39;aquatics;0;0;0;
358078214;Kuk Hyon Hong;North Korea;male;1990-07-01;1.79;73;judo;0;0;0;
856229639;Kukyoung Kim;South Korea;male;1991-04-19;1.76;73;athletics;0;0;0;
576883439;Kum-Ok Kim;North Korea;female;1988-12-09;1.61;48;athletics;0;0;0;
405931977;Kumari Babita;India;female;1989-11-20;1.65;52;wrestling;0;0;0;
179174658;Kumiko Okada;Japan;female;1991-10-17;1.58;47;athletics;0;0;0;
434716093;Kun-Pi Yang;Chinese Taipei;male;1998-08-11;1.86;107;shooting;0;0;0;
331317766;Kunathip Yea-On;Thailand;male;1995-08-18;1.93;148;judo;0;0;0;
340840336;Kunhu Muhammed Puthanpurakkal;India;male;1987-03-05;1.72;70;athletics;0;0;0;
13588611;Kuniaki Takizaki;Cambodia;male;1977-08-08;1.51;55;athletics;0;0;0;
886640811;Kurt Couto;Mozambique;male;1985-05-14;1.80;74;athletics;0;0;0;
574563035;Kurt Felix;Grenada;male;1988-07-04;1.82;76;athletics;0;0;0;
146480210;Kurtis Marschall;Australia;male;1997-04-25;1.87;78;athletics;0;0;0;
156130854;Kurumi Yoshida;Japan;female;1991-12-01;1.67;59;aquatics;0;0;1;
824038451;Kwagga Smith;South Africa;male;1993-06-11;1.80;90;rugby sevens;0;0;1;
80433240;Kwan Kit Ho;Hong Kong;male;1997-04-20;1.78;66;table tennis;0;0;0;
718483245;Kwandakwensizwa Mngonyama;South Africa;male;1993-09-25;1.84;79;football;0;0;0;
152318195;Kyah Simon;Australia;female;1991-06-25;1.64;61;football;0;0;0;
887479109;Kyerim Lee;South Korea;female;1990-08-31;1.58;50;shooting;0;0;0;
